,type,updated_subtype,longitude,latitude,count
3956,JAM,HEAVY_TRAFFIC,-87.69,41.84,233
3957,JAM,HEAVY_TRAFFIC,-87.69,41.85,36
3958,JAM,HEAVY_TRAFFIC,-87.69,41.86,159
3959,JAM,HEAVY_TRAFFIC,-87.69,41.87,113
3960,JAM,HEAVY_TRAFFIC,-87.69,41.88,684
3961,JAM,HEAVY_TRAFFIC,-87.69,41.89,236
3962,JAM,HEAVY_TRAFFIC,-87.69,41.9,252
3963,JAM,HEAVY_TRAFFIC,-87.69,41.91,168
3964,JAM,HEAVY_TRAFFIC,-87.69,41.92,338
3965,JAM,HEAVY_TRAFFIC,-87.69,41.93,2514
3966,JAM,HEAVY_TRAFFIC,-87.69,41.94,325
3967,JAM,HEAVY_TRAFFIC,-87.69,41.95,448
3968,JAM,HEAVY_TRAFFIC,-87.69,41.96,369
3969,JAM,HEAVY_TRAFFIC,-87.69,41.97,500
3970,JAM,HEAVY_TRAFFIC,-87.69,41.98,596
3971,JAM,HEAVY_TRAFFIC,-87.69,41.99,402
3972,JAM,HEAVY_TRAFFIC,-87.69,42.0,173
3973,JAM,HEAVY_TRAFFIC,-87.69,42.01,181
3974,JAM,HEAVY_TRAFFIC,-87.69,42.02,2
3975,JAM,HEAVY_TRAFFIC,-87.68,41.69,9
3976,JAM,HEAVY_TRAFFIC,-87.68,41.7,4
3977,JAM,HEAVY_TRAFFIC,-87.68,41.71,50
3978,JAM,HEAVY_TRAFFIC,-87.68,41.72,18
3979,JAM,HEAVY_TRAFFIC,-87.68,41.73,2
3980,JAM,HEAVY_TRAFFIC,-87.68,41.74,9
3981,JAM,HEAVY_TRAFFIC,-87.68,41.75,10
3982,JAM,HEAVY_TRAFFIC,-87.68,41.76,34
3983,JAM,HEAVY_TRAFFIC,-87.68,41.77,40
3984,JAM,HEAVY_TRAFFIC,-87.68,41.78,79
3985,JAM,HEAVY_TRAFFIC,-87.68,41.79,76
3986,JAM,HEAVY_TRAFFIC,-87.68,41.8,57
3987,JAM,HEAVY_TRAFFIC,-87.68,41.81,59
3988,JAM,HEAVY_TRAFFIC,-87.68,41.82,216
3989,JAM,HEAVY_TRAFFIC,-87.68,41.83,136
3990,JAM,HEAVY_TRAFFIC,-87.68,41.84,916
3991,JAM,HEAVY_TRAFFIC,-87.68,41.85,90
3992,JAM,HEAVY_TRAFFIC,-87.68,41.86,62
3993,JAM,HEAVY_TRAFFIC,-87.68,41.87,239
3994,JAM,HEAVY_TRAFFIC,-87.68,41.88,556
3995,JAM,HEAVY_TRAFFIC,-87.68,41.89,185
3996,JAM,HEAVY_TRAFFIC,-87.68,41.9,179
3997,JAM,HEAVY_TRAFFIC,-87.68,41.91,213
3998,JAM,HEAVY_TRAFFIC,-87.68,41.92,1960
3999,JAM,HEAVY_TRAFFIC,-87.68,41.93,1132
4000,JAM,HEAVY_TRAFFIC,-87.68,41.94,282
4001,JAM,HEAVY_TRAFFIC,-87.68,41.95,424
4002,JAM,HEAVY_TRAFFIC,-87.68,41.96,164
4003,JAM,HEAVY_TRAFFIC,-87.68,41.97,179
4004,JAM,HEAVY_TRAFFIC,-87.68,41.98,178
4005,JAM,HEAVY_TRAFFIC,-87.68,41.99,355
4006,JAM,HEAVY_TRAFFIC,-87.68,42.0,278
4007,JAM,HEAVY_TRAFFIC,-87.68,42.01,229
4008,JAM,HEAVY_TRAFFIC,-87.68,42.02,39
4009,JAM,HEAVY_TRAFFIC,-87.67,41.68,3
4010,JAM,HEAVY_TRAFFIC,-87.67,41.69,17
4011,JAM,HEAVY_TRAFFIC,-87.67,41.71,40
4012,JAM,HEAVY_TRAFFIC,-87.67,41.72,35
4013,JAM,HEAVY_TRAFFIC,-87.67,41.74,46
4014,JAM,HEAVY_TRAFFIC,-87.67,41.75,36
4015,JAM,HEAVY_TRAFFIC,-87.67,41.76,8
4016,JAM,HEAVY_TRAFFIC,-87.67,41.77,14
4017,JAM,HEAVY_TRAFFIC,-87.67,41.78,19
4018,JAM,HEAVY_TRAFFIC,-87.67,41.79,22
4019,JAM,HEAVY_TRAFFIC,-87.67,41.8,4
4020,JAM,HEAVY_TRAFFIC,-87.67,41.81,35
4021,JAM,HEAVY_TRAFFIC,-87.67,41.82,110
4022,JAM,HEAVY_TRAFFIC,-87.67,41.83,73
4023,JAM,HEAVY_TRAFFIC,-87.67,41.84,945
4024,JAM,HEAVY_TRAFFIC,-87.67,41.85,102
4025,JAM,HEAVY_TRAFFIC,-87.67,41.86,95
4026,JAM,HEAVY_TRAFFIC,-87.67,41.87,145
4027,JAM,HEAVY_TRAFFIC,-87.67,41.88,1067
4028,JAM,HEAVY_TRAFFIC,-87.67,41.89,330
4029,JAM,HEAVY_TRAFFIC,-87.67,41.9,324
4030,JAM,HEAVY_TRAFFIC,-87.67,41.91,1335
4031,JAM,HEAVY_TRAFFIC,-87.67,41.92,2458
4032,JAM,HEAVY_TRAFFIC,-87.67,41.93,743
4033,JAM,HEAVY_TRAFFIC,-87.67,41.94,515
4034,JAM,HEAVY_TRAFFIC,-87.67,41.95,539
4035,JAM,HEAVY_TRAFFIC,-87.67,41.96,259
4036,JAM,HEAVY_TRAFFIC,-87.67,41.97,302
4037,JAM,HEAVY_TRAFFIC,-87.67,41.98,277
4038,JAM,HEAVY_TRAFFIC,-87.67,41.99,467
4039,JAM,HEAVY_TRAFFIC,-87.67,42.0,237
4040,JAM,HEAVY_TRAFFIC,-87.67,42.01,42
4041,JAM,HEAVY_TRAFFIC,-87.67,42.02,14
4042,JAM,HEAVY_TRAFFIC,-87.66,41.68,3
4043,JAM,HEAVY_TRAFFIC,-87.66,41.69,43
4044,JAM,HEAVY_TRAFFIC,-87.66,41.7,7
4045,JAM,HEAVY_TRAFFIC,-87.66,41.71,95
4046,JAM,HEAVY_TRAFFIC,-87.66,41.72,61
4047,JAM,HEAVY_TRAFFIC,-87.66,41.73,8
4048,JAM,HEAVY_TRAFFIC,-87.66,41.74,19
4049,JAM,HEAVY_TRAFFIC,-87.66,41.75,16
4050,JAM,HEAVY_TRAFFIC,-87.66,41.76,14
4051,JAM,HEAVY_TRAFFIC,-87.66,41.77,18
4052,JAM,HEAVY_TRAFFIC,-87.66,41.78,45
4053,JAM,HEAVY_TRAFFIC,-87.66,41.79,29
4054,JAM,HEAVY_TRAFFIC,-87.66,41.8,31
4055,JAM,HEAVY_TRAFFIC,-87.66,41.81,51
4056,JAM,HEAVY_TRAFFIC,-87.66,41.82,13
4057,JAM,HEAVY_TRAFFIC,-87.66,41.83,2
4058,JAM,HEAVY_TRAFFIC,-87.66,41.84,1086
4059,JAM,HEAVY_TRAFFIC,-87.66,41.85,77
4060,JAM,HEAVY_TRAFFIC,-87.66,41.86,47
4061,JAM,HEAVY_TRAFFIC,-87.66,41.87,51
4062,JAM,HEAVY_TRAFFIC,-87.66,41.88,645
4063,JAM,HEAVY_TRAFFIC,-87.66,41.89,950
4064,JAM,HEAVY_TRAFFIC,-87.66,41.9,4323
4065,JAM,HEAVY_TRAFFIC,-87.66,41.91,2314
4066,JAM,HEAVY_TRAFFIC,-87.66,41.92,580
4067,JAM,HEAVY_TRAFFIC,-87.66,41.93,325
4068,JAM,HEAVY_TRAFFIC,-87.66,41.94,164
4069,JAM,HEAVY_TRAFFIC,-87.66,41.95,365
4070,JAM,HEAVY_TRAFFIC,-87.66,41.96,121
4071,JAM,HEAVY_TRAFFIC,-87.66,41.97,215
4072,JAM,HEAVY_TRAFFIC,-87.66,41.98,974
4073,JAM,HEAVY_TRAFFIC,-87.66,41.99,1458
4074,JAM,HEAVY_TRAFFIC,-87.66,42.0,348
4075,JAM,HEAVY_TRAFFIC,-87.66,42.01,108
4076,JAM,HEAVY_TRAFFIC,-87.65,41.69,2
4077,JAM,HEAVY_TRAFFIC,-87.65,41.7,4
4078,JAM,HEAVY_TRAFFIC,-87.65,41.71,110
4079,JAM,HEAVY_TRAFFIC,-87.65,41.72,35
4080,JAM,HEAVY_TRAFFIC,-87.65,41.73,4
4081,JAM,HEAVY_TRAFFIC,-87.65,41.74,17
4082,JAM,HEAVY_TRAFFIC,-87.65,41.75,9
4083,JAM,HEAVY_TRAFFIC,-87.65,41.76,1
4084,JAM,HEAVY_TRAFFIC,-87.65,41.77,5
4085,JAM,HEAVY_TRAFFIC,-87.65,41.78,12
4086,JAM,HEAVY_TRAFFIC,-87.65,41.79,18
4087,JAM,HEAVY_TRAFFIC,-87.65,41.8,16
4088,JAM,HEAVY_TRAFFIC,-87.65,41.81,10
4089,JAM,HEAVY_TRAFFIC,-87.65,41.82,17
4090,JAM,HEAVY_TRAFFIC,-87.65,41.83,17
4091,JAM,HEAVY_TRAFFIC,-87.65,41.84,232
4092,JAM,HEAVY_TRAFFIC,-87.65,41.85,1123
4093,JAM,HEAVY_TRAFFIC,-87.65,41.86,89
4094,JAM,HEAVY_TRAFFIC,-87.65,41.87,1404
4095,JAM,HEAVY_TRAFFIC,-87.65,41.88,4214
4096,JAM,HEAVY_TRAFFIC,-87.65,41.89,4194
4097,JAM,HEAVY_TRAFFIC,-87.65,41.9,612
4098,JAM,HEAVY_TRAFFIC,-87.65,41.91,591
4099,JAM,HEAVY_TRAFFIC,-87.65,41.92,269
4100,JAM,HEAVY_TRAFFIC,-87.65,41.93,445
4101,JAM,HEAVY_TRAFFIC,-87.65,41.94,394
4102,JAM,HEAVY_TRAFFIC,-87.65,41.95,395
4103,JAM,HEAVY_TRAFFIC,-87.65,41.96,460
4104,JAM,HEAVY_TRAFFIC,-87.65,41.97,303
4105,JAM,HEAVY_TRAFFIC,-87.65,41.98,302
4106,JAM,HEAVY_TRAFFIC,-87.65,41.99,98
4107,JAM,HEAVY_TRAFFIC,-87.64,41.66,6
4108,JAM,HEAVY_TRAFFIC,-87.64,41.67,3
4109,JAM,HEAVY_TRAFFIC,-87.64,41.68,4
4110,JAM,HEAVY_TRAFFIC,-87.64,41.69,5
4111,JAM,HEAVY_TRAFFIC,-87.64,41.7,2
4112,JAM,HEAVY_TRAFFIC,-87.64,41.71,104
4113,JAM,HEAVY_TRAFFIC,-87.64,41.72,120
4114,JAM,HEAVY_TRAFFIC,-87.64,41.73,4
4115,JAM,HEAVY_TRAFFIC,-87.64,41.74,30
4116,JAM,HEAVY_TRAFFIC,-87.64,41.75,44
4117,JAM,HEAVY_TRAFFIC,-87.64,41.76,6
4118,JAM,HEAVY_TRAFFIC,-87.64,41.77,12
4119,JAM,HEAVY_TRAFFIC,-87.64,41.78,8
4120,JAM,HEAVY_TRAFFIC,-87.64,41.79,18
4121,JAM,HEAVY_TRAFFIC,-87.64,41.8,3
4122,JAM,HEAVY_TRAFFIC,-87.64,41.81,8
4123,JAM,HEAVY_TRAFFIC,-87.64,41.82,4
4124,JAM,HEAVY_TRAFFIC,-87.64,41.83,23
4125,JAM,HEAVY_TRAFFIC,-87.64,41.84,12
4126,JAM,HEAVY_TRAFFIC,-87.64,41.85,2374
4127,JAM,HEAVY_TRAFFIC,-87.64,41.86,1455
4128,JAM,HEAVY_TRAFFIC,-87.64,41.87,1474
4129,JAM,HEAVY_TRAFFIC,-87.64,41.88,817
4130,JAM,HEAVY_TRAFFIC,-87.64,41.89,831
4131,JAM,HEAVY_TRAFFIC,-87.64,41.9,326
4132,JAM,HEAVY_TRAFFIC,-87.64,41.91,106
4133,JAM,HEAVY_TRAFFIC,-87.64,41.92,269
4134,JAM,HEAVY_TRAFFIC,-87.64,41.93,320
4135,JAM,HEAVY_TRAFFIC,-87.64,41.94,704
4136,JAM,HEAVY_TRAFFIC,-87.64,41.95,421
4137,JAM,HEAVY_TRAFFIC,-87.64,41.96,35
4138,JAM,HEAVY_TRAFFIC,-87.64,41.97,2
4139,JAM,HEAVY_TRAFFIC,-87.63,41.66,1
4140,JAM,HEAVY_TRAFFIC,-87.63,41.71,78
4141,JAM,HEAVY_TRAFFIC,-87.63,41.72,199
4142,JAM,HEAVY_TRAFFIC,-87.63,41.73,7
4143,JAM,HEAVY_TRAFFIC,-87.63,41.74,421
4144,JAM,HEAVY_TRAFFIC,-87.63,41.75,561
4145,JAM,HEAVY_TRAFFIC,-87.63,41.76,708
4146,JAM,HEAVY_TRAFFIC,-87.63,41.77,851
4147,JAM,HEAVY_TRAFFIC,-87.63,41.78,775
4148,JAM,HEAVY_TRAFFIC,-87.63,41.79,797
4149,JAM,HEAVY_TRAFFIC,-87.63,41.8,750
4150,JAM,HEAVY_TRAFFIC,-87.63,41.81,1195
4151,JAM,HEAVY_TRAFFIC,-87.63,41.82,1027
4152,JAM,HEAVY_TRAFFIC,-87.63,41.83,1331
4153,JAM,HEAVY_TRAFFIC,-87.63,41.84,1589
4154,JAM,HEAVY_TRAFFIC,-87.63,41.85,1107
4155,JAM,HEAVY_TRAFFIC,-87.63,41.86,108
4156,JAM,HEAVY_TRAFFIC,-87.63,41.87,253
4157,JAM,HEAVY_TRAFFIC,-87.63,41.88,400
4158,JAM,HEAVY_TRAFFIC,-87.63,41.89,596
4159,JAM,HEAVY_TRAFFIC,-87.63,41.9,497
4160,JAM,HEAVY_TRAFFIC,-87.63,41.91,927
4161,JAM,HEAVY_TRAFFIC,-87.63,41.92,371
4162,JAM,HEAVY_TRAFFIC,-87.63,41.93,492
4163,JAM,HEAVY_TRAFFIC,-87.63,41.94,160
4164,JAM,HEAVY_TRAFFIC,-87.63,41.96,1
4165,JAM,HEAVY_TRAFFIC,-87.62,41.66,17
4166,JAM,HEAVY_TRAFFIC,-87.62,41.67,1
4167,JAM,HEAVY_TRAFFIC,-87.62,41.69,2
4168,JAM,HEAVY_TRAFFIC,-87.62,41.71,412
4169,JAM,HEAVY_TRAFFIC,-87.62,41.72,852
4170,JAM,HEAVY_TRAFFIC,-87.62,41.73,775
4171,JAM,HEAVY_TRAFFIC,-87.62,41.74,325
4172,JAM,HEAVY_TRAFFIC,-87.62,41.75,228
4173,JAM,HEAVY_TRAFFIC,-87.62,41.76,27
4174,JAM,HEAVY_TRAFFIC,-87.62,41.77,77
4175,JAM,HEAVY_TRAFFIC,-87.62,41.78,36
4176,JAM,HEAVY_TRAFFIC,-87.62,41.79,16
4177,JAM,HEAVY_TRAFFIC,-87.62,41.8,1
4178,JAM,HEAVY_TRAFFIC,-87.62,41.81,5
4179,JAM,HEAVY_TRAFFIC,-87.62,41.82,8
4180,JAM,HEAVY_TRAFFIC,-87.62,41.83,4
4181,JAM,HEAVY_TRAFFIC,-87.62,41.84,17
4182,JAM,HEAVY_TRAFFIC,-87.62,41.85,642
4183,JAM,HEAVY_TRAFFIC,-87.62,41.86,604
4184,JAM,HEAVY_TRAFFIC,-87.62,41.87,1174
4185,JAM,HEAVY_TRAFFIC,-87.62,41.88,1053
4186,JAM,HEAVY_TRAFFIC,-87.62,41.89,476
4187,JAM,HEAVY_TRAFFIC,-87.62,41.9,1347
4188,JAM,HEAVY_TRAFFIC,-87.62,41.91,30
4189,JAM,HEAVY_TRAFFIC,-87.61,41.66,1
4190,JAM,HEAVY_TRAFFIC,-87.61,41.69,5
4191,JAM,HEAVY_TRAFFIC,-87.61,41.71,505
4192,JAM,HEAVY_TRAFFIC,-87.61,41.72,1
4193,JAM,HEAVY_TRAFFIC,-87.61,41.73,1
4194,JAM,HEAVY_TRAFFIC,-87.61,41.74,20
4195,JAM,HEAVY_TRAFFIC,-87.61,41.75,4
4196,JAM,HEAVY_TRAFFIC,-87.61,41.76,6
4197,JAM,HEAVY_TRAFFIC,-87.61,41.77,56
4198,JAM,HEAVY_TRAFFIC,-87.61,41.78,9
4199,JAM,HEAVY_TRAFFIC,-87.61,41.79,55
4200,JAM,HEAVY_TRAFFIC,-87.61,41.8,7
4201,JAM,HEAVY_TRAFFIC,-87.61,41.81,2
4202,JAM,HEAVY_TRAFFIC,-87.61,41.82,6
4203,JAM,HEAVY_TRAFFIC,-87.61,41.83,25
4204,JAM,HEAVY_TRAFFIC,-87.61,41.84,79
4205,JAM,HEAVY_TRAFFIC,-87.61,41.85,316
4206,JAM,HEAVY_TRAFFIC,-87.61,41.86,10
4207,JAM,HEAVY_TRAFFIC,-87.61,41.87,13
4208,JAM,HEAVY_TRAFFIC,-87.61,41.88,91
4209,JAM,HEAVY_TRAFFIC,-87.61,41.89,968
4210,JAM,HEAVY_TRAFFIC,-87.6,41.67,192
4211,JAM,HEAVY_TRAFFIC,-87.6,41.68,329
4212,JAM,HEAVY_TRAFFIC,-87.6,41.69,658
4213,JAM,HEAVY_TRAFFIC,-87.6,41.7,227
4214,JAM,HEAVY_TRAFFIC,-87.6,41.71,614
4215,JAM,HEAVY_TRAFFIC,-87.6,41.72,5
4216,JAM,HEAVY_TRAFFIC,-87.6,41.74,3
4217,JAM,HEAVY_TRAFFIC,-87.6,41.75,1
4218,JAM,HEAVY_TRAFFIC,-87.6,41.76,14
4219,JAM,HEAVY_TRAFFIC,-87.6,41.77,2
4220,JAM,HEAVY_TRAFFIC,-87.6,41.78,2
4221,JAM,HEAVY_TRAFFIC,-87.6,41.79,19
4222,JAM,HEAVY_TRAFFIC,-87.6,41.8,18
4223,JAM,HEAVY_TRAFFIC,-87.6,41.81,1
4224,JAM,HEAVY_TRAFFIC,-87.6,41.82,31
4225,JAM,HEAVY_TRAFFIC,-87.6,41.83,45
4226,JAM,HEAVY_TRAFFIC,-87.59,41.66,317
4227,JAM,HEAVY_TRAFFIC,-87.59,41.67,65
4228,JAM,HEAVY_TRAFFIC,-87.59,41.7,496
4229,JAM,HEAVY_TRAFFIC,-87.59,41.71,410
4230,JAM,HEAVY_TRAFFIC,-87.59,41.72,70
4231,JAM,HEAVY_TRAFFIC,-87.59,41.73,45
4232,JAM,HEAVY_TRAFFIC,-87.59,41.74,12
4233,JAM,HEAVY_TRAFFIC,-87.59,41.75,23
4234,JAM,HEAVY_TRAFFIC,-87.59,41.76,49
4235,JAM,HEAVY_TRAFFIC,-87.59,41.77,41
4236,JAM,HEAVY_TRAFFIC,-87.59,41.78,27
4237,JAM,HEAVY_TRAFFIC,-87.59,41.79,52
4238,JAM,HEAVY_TRAFFIC,-87.59,41.8,42
4239,JAM,HEAVY_TRAFFIC,-87.59,41.81,58
4240,JAM,HEAVY_TRAFFIC,-87.59,41.82,4
4241,JAM,HEAVY_TRAFFIC,-87.58,41.65,155
4242,JAM,HEAVY_TRAFFIC,-87.58,41.66,29
4243,JAM,HEAVY_TRAFFIC,-87.58,41.71,17
4244,JAM,HEAVY_TRAFFIC,-87.58,41.72,170
4245,JAM,HEAVY_TRAFFIC,-87.58,41.73,6
4246,JAM,HEAVY_TRAFFIC,-87.58,41.74,6
4247,JAM,HEAVY_TRAFFIC,-87.58,41.75,15
4248,JAM,HEAVY_TRAFFIC,-87.58,41.76,15
4249,JAM,HEAVY_TRAFFIC,-87.58,41.77,42
4250,JAM,HEAVY_TRAFFIC,-87.58,41.78,94
4251,JAM,HEAVY_TRAFFIC,-87.58,41.79,104
4252,JAM,HEAVY_TRAFFIC,-87.58,41.8,114
4253,JAM,HEAVY_TRAFFIC,-87.58,41.81,7
4254,JAM,HEAVY_TRAFFIC,-87.57,41.66,61
4255,JAM,HEAVY_TRAFFIC,-87.57,41.71,5
4256,JAM,HEAVY_TRAFFIC,-87.57,41.72,2
4257,JAM,HEAVY_TRAFFIC,-87.57,41.74,19
4258,JAM,HEAVY_TRAFFIC,-87.57,41.75,1
4259,JAM,HEAVY_TRAFFIC,-87.57,41.76,5
4260,JAM,HEAVY_TRAFFIC,-87.57,41.77,59
4261,JAM,HEAVY_TRAFFIC,-87.57,41.78,33
4262,JAM,HEAVY_TRAFFIC,-87.56,41.66,4
4263,JAM,HEAVY_TRAFFIC,-87.56,41.67,2
4264,JAM,HEAVY_TRAFFIC,-87.56,41.7,2
4265,JAM,HEAVY_TRAFFIC,-87.56,41.71,19
4266,JAM,HEAVY_TRAFFIC,-87.56,41.72,1
4267,JAM,HEAVY_TRAFFIC,-87.56,41.73,11
4268,JAM,HEAVY_TRAFFIC,-87.56,41.76,5
4269,JAM,HEAVY_TRAFFIC,-87.56,41.77,3
4270,JAM,LIGHT_TRAFFIC,-87.81,41.92,1
4271,JAM,LIGHT_TRAFFIC,-87.71,41.84,1
4272,JAM,LIGHT_TRAFFIC,-87.63,41.88,1
4273,JAM,LIGHT_TRAFFIC,-87.62,41.86,1
4274,JAM,LIGHT_TRAFFIC,-87.62,41.88,1
4275,JAM,MODERATE_TRAFFIC,-87.9,41.95,1
4276,JAM,MODERATE_TRAFFIC,-87.89,41.98,1
4277,JAM,MODERATE_TRAFFIC,-87.88,41.96,1
4278,JAM,MODERATE_TRAFFIC,-87.88,41.98,4
4279,JAM,MODERATE_TRAFFIC,-87.88,41.99,1
4280,JAM,MODERATE_TRAFFIC,-87.84,41.95,4
4281,JAM,MODERATE_TRAFFIC,-87.84,41.96,2
4282,JAM,MODERATE_TRAFFIC,-87.84,41.98,18
4283,JAM,MODERATE_TRAFFIC,-87.83,41.94,3
4284,JAM,MODERATE_TRAFFIC,-87.83,41.98,17
4285,JAM,MODERATE_TRAFFIC,-87.82,41.94,1
4286,JAM,MODERATE_TRAFFIC,-87.82,41.95,2
4287,JAM,MODERATE_TRAFFIC,-87.82,41.98,30
4288,JAM,MODERATE_TRAFFIC,-87.82,42.0,5
4289,JAM,MODERATE_TRAFFIC,-87.82,42.01,1
4290,JAM,MODERATE_TRAFFIC,-87.81,41.93,4
4291,JAM,MODERATE_TRAFFIC,-87.81,41.94,4
4292,JAM,MODERATE_TRAFFIC,-87.81,41.95,2
4293,JAM,MODERATE_TRAFFIC,-87.81,41.97,2
4294,JAM,MODERATE_TRAFFIC,-87.81,41.98,59
4295,JAM,MODERATE_TRAFFIC,-87.81,42.0,5
4296,JAM,MODERATE_TRAFFIC,-87.8,41.78,2
4297,JAM,MODERATE_TRAFFIC,-87.8,41.79,10
4298,JAM,MODERATE_TRAFFIC,-87.8,41.8,1
4299,JAM,MODERATE_TRAFFIC,-87.8,41.92,1
4300,JAM,MODERATE_TRAFFIC,-87.8,41.93,1
4301,JAM,MODERATE_TRAFFIC,-87.8,41.94,1
4302,JAM,MODERATE_TRAFFIC,-87.8,41.95,6
4303,JAM,MODERATE_TRAFFIC,-87.8,41.96,1
4304,JAM,MODERATE_TRAFFIC,-87.8,41.98,53
4305,JAM,MODERATE_TRAFFIC,-87.8,42.0,1
4306,JAM,MODERATE_TRAFFIC,-87.79,41.78,1
4307,JAM,MODERATE_TRAFFIC,-87.79,41.79,2
4308,JAM,MODERATE_TRAFFIC,-87.79,41.91,4
4309,JAM,MODERATE_TRAFFIC,-87.79,41.92,1
4310,JAM,MODERATE_TRAFFIC,-87.79,41.93,2
4311,JAM,MODERATE_TRAFFIC,-87.79,41.94,6
4312,JAM,MODERATE_TRAFFIC,-87.79,41.95,5
4313,JAM,MODERATE_TRAFFIC,-87.79,41.97,2
4314,JAM,MODERATE_TRAFFIC,-87.79,41.98,65
4315,JAM,MODERATE_TRAFFIC,-87.79,41.99,3
4316,JAM,MODERATE_TRAFFIC,-87.79,42.0,3
4317,JAM,MODERATE_TRAFFIC,-87.78,41.79,1
4318,JAM,MODERATE_TRAFFIC,-87.78,41.87,9
4319,JAM,MODERATE_TRAFFIC,-87.78,41.91,3
4320,JAM,MODERATE_TRAFFIC,-87.78,41.93,3
4321,JAM,MODERATE_TRAFFIC,-87.78,41.94,2
4322,JAM,MODERATE_TRAFFIC,-87.78,41.95,6
4323,JAM,MODERATE_TRAFFIC,-87.78,41.96,1
4324,JAM,MODERATE_TRAFFIC,-87.78,41.97,1
4325,JAM,MODERATE_TRAFFIC,-87.78,41.98,41
4326,JAM,MODERATE_TRAFFIC,-87.78,42.0,3
4327,JAM,MODERATE_TRAFFIC,-87.78,42.01,1
4328,JAM,MODERATE_TRAFFIC,-87.77,41.79,1
4329,JAM,MODERATE_TRAFFIC,-87.77,41.87,34
4330,JAM,MODERATE_TRAFFIC,-87.77,41.88,1
4331,JAM,MODERATE_TRAFFIC,-87.77,41.89,1
4332,JAM,MODERATE_TRAFFIC,-87.77,41.9,1
4333,JAM,MODERATE_TRAFFIC,-87.77,41.91,8
4334,JAM,MODERATE_TRAFFIC,-87.77,41.92,2
4335,JAM,MODERATE_TRAFFIC,-87.77,41.93,3
4336,JAM,MODERATE_TRAFFIC,-87.77,41.94,2
4337,JAM,MODERATE_TRAFFIC,-87.77,41.95,2
4338,JAM,MODERATE_TRAFFIC,-87.77,41.96,1
4339,JAM,MODERATE_TRAFFIC,-87.77,41.97,16
4340,JAM,MODERATE_TRAFFIC,-87.77,41.98,29
4341,JAM,MODERATE_TRAFFIC,-87.77,41.99,3
4342,JAM,MODERATE_TRAFFIC,-87.77,42.0,9
4343,JAM,MODERATE_TRAFFIC,-87.77,42.01,1
4344,JAM,MODERATE_TRAFFIC,-87.76,41.78,2
4345,JAM,MODERATE_TRAFFIC,-87.76,41.79,1
4346,JAM,MODERATE_TRAFFIC,-87.76,41.8,4
4347,JAM,MODERATE_TRAFFIC,-87.76,41.81,2
4348,JAM,MODERATE_TRAFFIC,-87.76,41.87,14
4349,JAM,MODERATE_TRAFFIC,-87.76,41.88,1
4350,JAM,MODERATE_TRAFFIC,-87.76,41.89,4
4351,JAM,MODERATE_TRAFFIC,-87.76,41.9,3
4352,JAM,MODERATE_TRAFFIC,-87.76,41.91,3
4353,JAM,MODERATE_TRAFFIC,-87.76,41.92,7
4354,JAM,MODERATE_TRAFFIC,-87.76,41.93,4
4355,JAM,MODERATE_TRAFFIC,-87.76,41.94,1
4356,JAM,MODERATE_TRAFFIC,-87.76,41.96,4
4357,JAM,MODERATE_TRAFFIC,-87.76,41.97,34
4358,JAM,MODERATE_TRAFFIC,-87.76,41.98,8
4359,JAM,MODERATE_TRAFFIC,-87.76,41.99,3
4360,JAM,MODERATE_TRAFFIC,-87.76,42.0,13
4361,JAM,MODERATE_TRAFFIC,-87.75,41.81,1
4362,JAM,MODERATE_TRAFFIC,-87.75,41.82,3
4363,JAM,MODERATE_TRAFFIC,-87.75,41.87,16
4364,JAM,MODERATE_TRAFFIC,-87.75,41.89,2
4365,JAM,MODERATE_TRAFFIC,-87.75,41.9,7
4366,JAM,MODERATE_TRAFFIC,-87.75,41.91,5
4367,JAM,MODERATE_TRAFFIC,-87.75,41.92,10
4368,JAM,MODERATE_TRAFFIC,-87.75,41.94,5
4369,JAM,MODERATE_TRAFFIC,-87.75,41.95,11
4370,JAM,MODERATE_TRAFFIC,-87.75,41.96,28
4371,JAM,MODERATE_TRAFFIC,-87.75,41.97,69
4372,JAM,MODERATE_TRAFFIC,-87.75,41.98,56
4373,JAM,MODERATE_TRAFFIC,-87.75,41.99,26
4374,JAM,MODERATE_TRAFFIC,-87.75,42.0,2
4375,JAM,MODERATE_TRAFFIC,-87.74,41.74,2
4376,JAM,MODERATE_TRAFFIC,-87.74,41.75,3
4377,JAM,MODERATE_TRAFFIC,-87.74,41.77,1
4378,JAM,MODERATE_TRAFFIC,-87.74,41.78,5
4379,JAM,MODERATE_TRAFFIC,-87.74,41.79,8
4380,JAM,MODERATE_TRAFFIC,-87.74,41.8,4
4381,JAM,MODERATE_TRAFFIC,-87.74,41.81,6
4382,JAM,MODERATE_TRAFFIC,-87.74,41.82,43
4383,JAM,MODERATE_TRAFFIC,-87.74,41.85,2
4384,JAM,MODERATE_TRAFFIC,-87.74,41.87,21
4385,JAM,MODERATE_TRAFFIC,-87.74,41.88,3
4386,JAM,MODERATE_TRAFFIC,-87.74,41.9,5
4387,JAM,MODERATE_TRAFFIC,-87.74,41.91,1
4388,JAM,MODERATE_TRAFFIC,-87.74,41.92,6
4389,JAM,MODERATE_TRAFFIC,-87.74,41.93,2
4390,JAM,MODERATE_TRAFFIC,-87.74,41.94,2
4391,JAM,MODERATE_TRAFFIC,-87.74,41.95,11
